"email","skill_name","level"
"evelyn.evans.emp595@public.local","Negotiation","1"
"evelyn.evans.emp595@public.local","Account Strategy","1"
"evelyn.evans.emp595@public.local","CRM","2"
"evelyn.evans.emp595@public.local","Pipeline Forecasting","2"
"abigail.evans.emp597@public.local","Leadership","5"
"abigail.evans.emp597@public.local","Project Planning","3"
"abigail.evans.emp597@public.local","Risk Management","5"
"abigail.evans.emp597@public.local","People Development","3"
"ella.evans.emp599@public.local","Negotiation","1"
"ella.evans.emp599@public.local","Account Strategy","1"
"ella.evans.emp599@public.local","CRM","1"
"ella.evans.emp599@public.local","Pipeline Forecasting","2"
"aarav.lopez.emp600@public.local","Negotiation","2"
"aarav.lopez.emp600@public.local","Account Strategy","1"
"aarav.lopez.emp600@public.local","CRM","2"
"aarav.lopez.emp600@public.local","Pipeline Forecasting","1"
"olivia.lopez.emp601@public.local","Lean Manufacturing","3"
"olivia.lopez.emp601@public.local","Process Optimization","4"
"olivia.lopez.emp601@public.local","Leadership","3"
"olivia.lopez.emp601@public.local","Root Cause Analysis","4"
"noah.lopez.emp602@public.local","Quality Control","1"
"noah.lopez.emp602@public.local","Lab Operations","2"
"noah.lopez.emp602@public.local","Documentation","1"
"noah.lopez.emp602@public.local","Safety Compliance","2"
"liam.lopez.emp604@public.local","Negotiation","1"
"liam.lopez.emp604@public.local","Account Strategy","1"
"liam.lopez.emp604@public.local","CRM","3"
"liam.lopez.emp604@public.local","Pipeline Forecasting","2"
"sophia.lopez.emp605@public.local","Lean Manufacturing","4"
"sophia.lopez.emp605@public.local","Process Optimization","4"
"sophia.lopez.emp605@public.local","Leadership","2"
"sophia.lopez.emp605@public.local","Root Cause Analysis","3"
"mason.lopez.emp606@public.local","Negotiation","2"
"mason.lopez.emp606@public.local","Account Strategy","1"
"mason.lopez.emp606@public.local","CRM","1"
"mason.lopez.emp606@public.local","Pipeline Forecasting","2"
"lucas.lopez.emp608@public.local","Employee Relations","1"
"lucas.lopez.emp608@public.local","Workforce Planning","2"
"lucas.lopez.emp608@public.local","Performance Management","1"
"lucas.lopez.emp608@public.local","Conflict Resolution","2"
"amelia.lopez.emp611@public.local","Lean Manufacturing","2"
"amelia.lopez.emp611@public.local","Process Optimization","2"
"amelia.lopez.emp611@public.local","Leadership","1"
"amelia.lopez.emp611@public.local","Root Cause Analysis","1"
"james.lopez.emp612@public.local","R&D Strategy","5"
"james.lopez.emp612@public.local","Cross-Functional Leadership","3"
"james.lopez.emp612@public.local","Innovation Planning","4"
"james.lopez.emp612@public.local","Budgeting","4"
"harper.lopez.emp613@public.local","Leadership","2"
"harper.lopez.emp613@public.local","Project Planning","2"
"harper.lopez.emp613@public.local","Risk Management","2"
"harper.lopez.emp613@public.local","People Development","3"
"benjamin.lopez.emp614@public.local","Communication","1"
"benjamin.lopez.emp614@public.local","Problem Solving","1"
"benjamin.lopez.emp614@public.local","Collaboration","1"
"benjamin.lopez.emp614@public.local","Execution","1"
"evelyn.lopez.emp615@public.local","Negotiation","2"
"evelyn.lopez.emp615@public.local","Account Strategy","3"
"evelyn.lopez.emp615@public.local","CRM","2"
"evelyn.lopez.emp615@public.local","Pipeline Forecasting","2"
"elijah.lopez.emp616@public.local","Stakeholder Communication","3"
"elijah.lopez.emp616@public.local","Compliance","2"
"elijah.lopez.emp616@public.local","Client Education","1"
"elijah.lopez.emp616@public.local","Territory Planning","2"
"daniel.lopez.emp618@public.local","Negotiation","3"
"daniel.lopez.emp618@public.local","Account Strategy","1"
"daniel.lopez.emp618@public.local","CRM","3"
"daniel.lopez.emp618@public.local","Pipeline Forecasting","1"
"aarav.hughes.emp620@public.local","Negotiation","2"
"aarav.hughes.emp620@public.local","Account Strategy","1"
"aarav.hughes.emp620@public.local","CRM","1"
"aarav.hughes.emp620@public.local","Pipeline Forecasting","2"
"olivia.hughes.emp621@public.local","Negotiation","2"
"olivia.hughes.emp621@public.local","Account Strategy","3"
"olivia.hughes.emp621@public.local","CRM","1"
"olivia.hughes.emp621@public.local","Pipeline Forecasting","1"
"noah.hughes.emp622@public.local","Quality Control","2"
"noah.hughes.emp622@public.local","Lab Operations","1"
"noah.hughes.emp622@public.local","Documentation","2"
"noah.hughes.emp622@public.local","Safety Compliance","2"
"emma.hughes.emp623@public.local","Lean Manufacturing","4"
"emma.hughes.emp623@public.local","Process Optimization","3"
"emma.hughes.emp623@public.local","Leadership","3"
"emma.hughes.emp623@public.local","Root Cause Analysis","4"
"liam.hughes.emp624@public.local","Stakeholder Communication","2"
"liam.hughes.emp624@public.local","Compliance","4"
"liam.hughes.emp624@public.local","Client Education","3"
"liam.hughes.emp624@public.local","Territory Planning","3"
"sophia.hughes.emp625@public.local","Leadership","5"
"sophia.hughes.emp625@public.local","Project Planning","3"
"sophia.hughes.emp625@public.local","Risk Management","3"
"sophia.hughes.emp625@public.local","People Development","3"
"mason.hughes.emp626@public.local","Negotiation","4"
"mason.hughes.emp626@public.local","Account Strategy","4"
"mason.hughes.emp626@public.local","CRM","4"
"mason.hughes.emp626@public.local","Pipeline Forecasting","4"
"ethan.hughes.emp630@public.local","Statistical Modeling","2"
"ethan.hughes.emp630@public.local","Python","3"
"ethan.hughes.emp630@public.local","Experimental Design","3"
"ethan.hughes.emp630@public.local","Data Analysis","1"
"amelia.hughes.emp631@public.local","Negotiation","2"
"amelia.hughes.emp631@public.local","Account Strategy","1"
"amelia.hughes.emp631@public.local","CRM","1"
"amelia.hughes.emp631@public.local","Pipeline Forecasting","1"
"james.hughes.emp632@public.local","Communication","1"
"james.hughes.emp632@public.local","Problem Solving","1"
"james.hughes.emp632@public.local","Collaboration","2"
"james.hughes.emp632@public.local","Execution","1"
"benjamin.hughes.emp634@public.local","Stakeholder Communication","3"
"benjamin.hughes.emp634@public.local","Compliance","1"
"benjamin.hughes.emp634@public.local","Client Education","2"
"benjamin.hughes.emp634@public.local","Territory Planning","3"
"evelyn.hughes.emp635@public.local","Lean Manufacturing","2"
"evelyn.hughes.emp635@public.local","Process Optimization","1"
"evelyn.hughes.emp635@public.local","Leadership","3"
"evelyn.hughes.emp635@public.local","Root Cause Analysis","1"
"daniel.hughes.emp638@public.local","R&D Strategy","4"
"daniel.hughes.emp638@public.local","Cross-Functional Leadership","5"
"daniel.hughes.emp638@public.local","Innovation Planning","5"
"daniel.hughes.emp638@public.local","Budgeting","5"
"ella.hughes.emp639@public.local","Statistical Modeling","2"
"ella.hughes.emp639@public.local","Python","2"
"ella.hughes.emp639@public.local","Experimental Design","2"
"ella.hughes.emp639@public.local","Data Analysis","1"
"olivia.torres.emp641@public.local","Negotiation","2"
"olivia.torres.emp641@public.local","Account Strategy","3"
"olivia.torres.emp641@public.local","CRM","2"
"olivia.torres.emp641@public.local","Pipeline Forecasting","1"
"emma.torres.emp643@public.local","Quality Control","2"
"emma.torres.emp643@public.local","Lab Operations","1"
"emma.torres.emp643@public.local","Documentation","1"
"emma.torres.emp643@public.local","Safety Compliance","1"
"liam.torres.emp644@public.local","Leadership","5"
"liam.torres.emp644@public.local","Project Planning","4"
"liam.torres.emp644@public.local","Risk Management","5"
"liam.torres.emp644@public.local","People Development","5"
"sophia.torres.emp645@public.local","Communication","1"
"sophia.torres.emp645@public.local","Problem Solving","1"
"sophia.torres.emp645@public.local","Collaboration","1"
"sophia.torres.emp645@public.local","Execution","1"
"isabella.torres.emp647@public.local","Quality Control","1"
"isabella.torres.emp647@public.local","Lab Operations","1"
"isabella.torres.emp647@public.local","Documentation","1"
"isabella.torres.emp647@public.local","Safety Compliance","1"
"lucas.torres.emp648@public.local","Communication","1"
"lucas.torres.emp648@public.local","Problem Solving","2"
"lucas.torres.emp648@public.local","Collaboration","1"
"lucas.torres.emp648@public.local","Execution","1"
"mia.torres.emp649@public.local","Statistical Modeling","1"
"mia.torres.emp649@public.local","Python","1"
"mia.torres.emp649@public.local","Experimental Design","2"
"mia.torres.emp649@public.local","Data Analysis","1"
"ethan.torres.emp650@public.local","Negotiation","2"
"ethan.torres.emp650@public.local","Account Strategy","3"
"ethan.torres.emp650@public.local","CRM","3"
"ethan.torres.emp650@public.local","Pipeline Forecasting","1"
"james.torres.emp652@public.local","Quality Control","1"
"james.torres.emp652@public.local","Lab Operations","2"
"james.torres.emp652@public.local","Documentation","3"
"james.torres.emp652@public.local","Safety Compliance","3"
"harper.torres.emp653@public.local","Negotiation","2"
"harper.torres.emp653@public.local","Account Strategy","3"
"harper.torres.emp653@public.local","CRM","3"
"harper.torres.emp653@public.local","Pipeline Forecasting","1"
"evelyn.torres.emp655@public.local","Statistical Modeling","2"
"evelyn.torres.emp655@public.local","Python","2"
"evelyn.torres.emp655@public.local","Experimental Design","2"
"evelyn.torres.emp655@public.local","Data Analysis","2"
"elijah.torres.emp656@public.local","Negotiation","2"
"elijah.torres.emp656@public.local","Account Strategy","1"
"elijah.torres.emp656@public.local","CRM","1"
"elijah.torres.emp656@public.local","Pipeline Forecasting","1"
"abigail.torres.emp657@public.local","Statistical Modeling","2"
"abigail.torres.emp657@public.local","Python","2"
"abigail.torres.emp657@public.local","Experimental Design","1"
"abigail.torres.emp657@public.local","Data Analysis","1"
"ella.torres.emp659@public.local","Stakeholder Communication","2"
"ella.torres.emp659@public.local","Compliance","3"
"ella.torres.emp659@public.local","Client Education","3"
"ella.torres.emp659@public.local","Territory Planning","3"
"olivia.bennett.emp661@public.local","R&D Strategy","4"
"olivia.bennett.emp661@public.local","Cross-Functional Leadership","3"
"olivia.bennett.emp661@public.local","Innovation Planning","4"
"olivia.bennett.emp661@public.local","Budgeting","3"
"noah.bennett.emp662@public.local","Statistical Modeling","2"
"noah.bennett.emp662@public.local","Python","2"
"noah.bennett.emp662@public.local","Experimental Design","2"
"noah.bennett.emp662@public.local","Data Analysis","1"
"emma.bennett.emp663@public.local","Quality Control","1"
"emma.bennett.emp663@public.local","Lab Operations","3"
"emma.bennett.emp663@public.local","Documentation","2"
"emma.bennett.emp663@public.local","Safety Compliance","2"
"liam.bennett.emp664@public.local","Leadership","4"
"liam.bennett.emp664@public.local","Project Planning","4"
"liam.bennett.emp664@public.local","Risk Management","5"
"liam.bennett.emp664@public.local","People Development","5"
"sophia.bennett.emp665@public.local","Employee Relations","3"
"sophia.bennett.emp665@public.local","Workforce Planning","3"
"sophia.bennett.emp665@public.local","Performance Management","2"
"sophia.bennett.emp665@public.local","Conflict Resolution","2"
"mason.bennett.emp666@public.local","Communication","2"
"mason.bennett.emp666@public.local","Problem Solving","1"
"mason.bennett.emp666@public.local","Collaboration","1"
"mason.bennett.emp666@public.local","Execution","1"
"isabella.bennett.emp667@public.local","Communication","1"
"isabella.bennett.emp667@public.local","Problem Solving","2"
"isabella.bennett.emp667@public.local","Collaboration","2"
"isabella.bennett.emp667@public.local","Execution","1"
"mia.bennett.emp669@public.local","Communication","2"
"mia.bennett.emp669@public.local","Problem Solving","1"
"mia.bennett.emp669@public.local","Collaboration","2"
"mia.bennett.emp669@public.local","Execution","1"
"amelia.bennett.emp671@public.local","Leadership","5"
"amelia.bennett.emp671@public.local","Project Planning","5"
"amelia.bennett.emp671@public.local","Risk Management","5"
"amelia.bennett.emp671@public.local","People Development","5"
"evelyn.bennett.emp675@public.local","Statistical Modeling","1"
"evelyn.bennett.emp675@public.local","Python","1"
"evelyn.bennett.emp675@public.local","Experimental Design","1"
"evelyn.bennett.emp675@public.local","Data Analysis","1"
"abigail.bennett.emp677@public.local","Negotiation","1"
"abigail.bennett.emp677@public.local","Account Strategy","3"
"abigail.bennett.emp677@public.local","CRM","2"
"abigail.bennett.emp677@public.local","Pipeline Forecasting","2"
"ella.bennett.emp679@public.local","Statistical Modeling","2"
"ella.bennett.emp679@public.local","Python","1"
"ella.bennett.emp679@public.local","Experimental Design","1"
"ella.bennett.emp679@public.local","Data Analysis","2"
"aarav.ramirez.emp680@public.local","Statistical Modeling","1"
"aarav.ramirez.emp680@public.local","Python","1"
"aarav.ramirez.emp680@public.local","Experimental Design","1"
"aarav.ramirez.emp680@public.local","Data Analysis","1"
"noah.ramirez.emp682@public.local","Negotiation","3"
"noah.ramirez.emp682@public.local","Account Strategy","1"
"noah.ramirez.emp682@public.local","CRM","3"
"noah.ramirez.emp682@public.local","Pipeline Forecasting","3"
"emma.ramirez.emp683@public.local","Statistical Modeling","2"
"emma.ramirez.emp683@public.local","Python","1"
"emma.ramirez.emp683@public.local","Experimental Design","1"
"emma.ramirez.emp683@public.local","Data Analysis","1"
"liam.ramirez.emp684@public.local","Negotiation","1"
"liam.ramirez.emp684@public.local","Account Strategy","2"
"liam.ramirez.emp684@public.local","CRM","3"
"liam.ramirez.emp684@public.local","Pipeline Forecasting","3"
"mason.ramirez.emp686@public.local","Quality Control","1"
"mason.ramirez.emp686@public.local","Lab Operations","1"
"mason.ramirez.emp686@public.local","Documentation","1"
"mason.ramirez.emp686@public.local","Safety Compliance","2"
"mia.ramirez.emp689@public.local","Lean Manufacturing","4"
"mia.ramirez.emp689@public.local","Process Optimization","2"
"mia.ramirez.emp689@public.local","Leadership","3"
"mia.ramirez.emp689@public.local","Root Cause Analysis","2"
"ethan.ramirez.emp690@public.local","Negotiation","2"
"ethan.ramirez.emp690@public.local","Account Strategy","3"
"ethan.ramirez.emp690@public.local","CRM","1"
"ethan.ramirez.emp690@public.local","Pipeline Forecasting","3"
